IdProxCurso;NomCurso;FechaInicio;FechaFin;HoraInicio;HoraFin;TituloComercial;Observaciones;CodCurso;Visible;Formulario;Duracion;CursoInem;IdCurso;Sala;Cliente;ObvVisible;Docente;InscripcionActiva;TipFormId;Online;IdCatProximosCursos
725;Microsoft Visual Basic .NET - Online;18-jun-12;28-sep-12;;;;;;FALSO;;74;VERDADERO;693;Bonificado;Bonificado;;;FALSO;;FALSO;
726;Programación páginas web con ASP .NET 3.5 - Online;25-jun-12;05-oct-12;;;;;;FALSO;;78;VERDADERO;694;Bonificado;Bonificado;;;FALSO;;FALSO;
727;Excel 2007 Avanzado;25-jun-12;19-jul-12;08:00;10:30;;;;FALSO;;20;VERDADERO;697;Bonificado;Bonificado;;César;FALSO;;FALSO;
728;Microsoft Project 2007;27-jun-12;11-jul-12;08:30;13:30;;;;FALSO;;20;VERDADERO;698;Bonificado;Bonificado;;Aratz;FALSO;;FALSO;
729;Social Media Marketing. Gestión de Redes Sociales;25-jun-12;19-jul-12;12:30;14:30;;;;FALSO;;20;VERDADERO;703;Bonificado;Bonificado;;Aratz;FALSO;;FALSO;
730;Java/JEE;06-jul-12;27-jul-12;08:30;13:30;Java/JEE;;ERCI10;FALSO;Particular;80;VERDADERO;707;Hobetuz;Hobetuz;100 % Subvencionado;Aratz;FALSO;2;FALSO;
731;Herramientas Ofimáticas para la busqueda de Empleo;;;;;Herramientas Ofimáticas para la busqueda de Empleo;;CI17;FALSO;Empresa;105;FALSO;0;;;;;FALSO;;FALSO;
732;13296 - Herramientas Ofimáticas;17-sep-12;15-oct-12;08:30;13:30;Herramientas Ofimáticas para la Busqueda de Empleo;;CI17;FALSO;Particular;105;VERDADERO;708;Ipartek;INEM;100 % Subvencionado;Murgibe / Aratz;FALSO;1;FALSO;25
733;Excel 2007 Avanzado;24-sep-12;28-sep-12;09:00;13:00;;;;FALSO;;20;VERDADERO;709;Ikerlan;Ikerlan;;César;FALSO;;FALSO;
734;Access 2007 Avanzado;10-dic-12;14-dic-12;09:00;13:00;;;;FALSO;;20;VERDADERO;710;Ikerlan;Ikerlan;;César;FALSO;;FALSO;
735;Office;01-oct-12;29-mar-13;;;prueba;"* 10 a 17 grupos de 10 personas
* 12 a 24 horas grupo";;FALSO;Particular;0;VERDADERO;711;SSI;SSI;prueba;;FALSO;22;VERDADERO;25
736;Excel 2007 Gr4;10-oct-12;11-oct-12;;;;;;FALSO;;16;VERDADERO;712;Maier;Maier;;César;FALSO;;FALSO;
737;Excel 2007 Gr5;15-oct-12;16-oct-12;09:00;17:00;;;;FALSO;;16;VERDADERO;713;Maier;Maier;;César;FALSO;;FALSO;
738;Excel 2007 Gr6;17-oct-12;18-oct-12;09:00;17:00;;;;FALSO;;16;VERDADERO;714;Maier;Maier;;César;FALSO;;FALSO;
739;01/2012 POO -  Programación Orientada a Objetos;13-dic-12;26-feb-13;08:30;13:30;Programador Java/JEE;;EMIN3004;FALSO;Particular;250;VERDADERO;715;Ipartek;INEM;100 % Subvencionado;Aratz;FALSO;1;FALSO;28
740;02/2012 POO - Programación Orientada a objetos;08-nov-12;16-ene-13;08:30;13:30;;;;FALSO;;250;VERDADERO;716;Ipartek;INEM;;Aratz;FALSO;;FALSO;
741;Excel 2007 - Básico;08-oct-12;31-oct-12;15:30;18:00;Microsoft Excel 2007;;IU309;FALSO;Particular;20;VERDADERO;717;Ipartek;Bonificado;"Lunes y miércoles-->
100% Subvencionado para trabajadores/empresas";César;FALSO;22;FALSO;25
748;Excel 2007 Experto Online;05-oct-12;05-dic-12;;;;3 participantes;;FALSO;;24;VERDADERO;718;Online;Inbisa;;;FALSO;;FALSO;0
749;Access 2007 Avanzado Online;05-oct-12;05-dic-12;;;;1 alumno;;FALSO;;19;VERDADERO;719;Online;Inbisa;;;FALSO;;FALSO;0
750;Linux Básico Online;10-oct-12;10-dic-12;;;;La gestión de tripartia la hacen ellos;;FALSO;;26;VERDADERO;720;Online;Pine;;;FALSO;;FALSO;0
751;Excel 2007 Avanzado;06-nov-12;20-nov-12;15:30;18:00;Excel 2007 Avanzado;;IU310;FALSO;Particular;15;VERDADERO;721;Bonificado;Bonificado;;Pendiente;FALSO;22;FALSO;25
752;Excel 2007 Avanzado;06-nov-12;20-nov-12;15:30;18:00;;;;FALSO;;15;VERDADERO;721;Bonificado;Bonificado;;Pendiente;FALSO;;FALSO;0
753;Microsoft Outlook 2007 Online;16-oct-12;21-dic-12;;;Outlook 2007 Online;;2666;VERDADERO;Particular;11;VERDADERO;722;Online;Bonificado;;;VERDADERO;22;VERDADERO;25
754;Microsoft Power Point  2007 Online;16-oct-12;21-dic-12;;;Power Point 2007 Online;;E2268;FALSO;Particular;49;VERDADERO;723;Online;Bonificado;;;FALSO;22;VERDADERO;25
755;Microsoft Word 2007 (Experto) Online;16-oct-12;21-dic-12;;;Word 2007 (Experto) Online;;ERO274;VERDADERO;Particular;37;VERDADERO;724;Online;Bonificado;;;VERDADERO;22;VERDADERO;25
756;Microsoft Access 2007 (Avanzado) Online;17-oct-12;21-dic-12;;;;Incluye Gestión Tripartita;;FALSO;;19;VERDADERO;725;Online;Fundiciones Palacio;;;FALSO;;FALSO;0
757;Microsoft Outlook 2007 Online;16-oct-12;21-dic-12;;;;;;FALSO;;11;VERDADERO;722;Online;Bonificado;;;FALSO;;FALSO;0
758;Microsoft Power Point  2007 Online;16-oct-12;21-dic-12;;;;;;FALSO;;49;VERDADERO;723;Online;Bonificado;;;FALSO;;FALSO;0
759;Microsoft Outlook 2007 Online;;;;;Microsoft Outlook 2007 Online;;ERCI20;FALSO;Empresa;11;FALSO;0;;;;;FALSO;;FALSO;0
760;Office Gr.2;05-nov-12;08-nov-12;16:30;19:30;;;;FALSO;;12;VERDADERO;726;Ipartek;SSI;;Pendiente;FALSO;;FALSO;0
761;Office Gr.3;12-nov-12;15-nov-12;16:30;19:30;;;;FALSO;;12;VERDADERO;727;Ipartek;SSI;;Pendiente;FALSO;;FALSO;0
762;Office Gr.4;19-nov-12;22-nov-12;16:30;19:30;;;;FALSO;;12;VERDADERO;728;Ipartek;SSI;;Pendiente;FALSO;;FALSO;0
763;Prueba FTP;15-oct-12;19-oct-12;;;;;;FALSO;;20;VERDADERO;729;Alfus;Alfus;;;FALSO;;FALSO;0
764;Bonificados Online;01-ene-12;31-dic-12;;;;;;FALSO;;0;VERDADERO;706;Bonificado;Bonificado;;;FALSO;;FALSO;0
765;Project 2007;04-feb-13;14-feb-13;08:30;13:30;Project 2007;;IU705;FALSO;Particular;20;VERDADERO;730;Ipartek;Hobetuz;Lunes y miércoles. 100 % Subvencionado;Aratz;FALSO;2;FALSO;25
767;UF1844 - Desa.  Aplic. Web en entornos servidor;04-mar-13;29-mar-13;;;;;;FALSO;;90;VERDADERO;732;Ipartek;Hobetuz Modular;;;FALSO;;FALSO;0
768;UF1845- Acceso a Datos Aplic. Web entorno serv.;01-abr-13;30-abr-13;;;;;;FALSO;;90;VERDADERO;733;Ipartek;Hobetuz Modular;;;FALSO;;FALSO;0
769;UF1846 - Desarrollo aplicaciones Web Distribuidas;02-may-13;15-may-13;;;;;;FALSO;;30;VERDADERO;734;Ipartek;Hobetuz Modular;;;FALSO;;FALSO;0
770;Project 2007 Gr. 1;04-mar-13;29-mar-13;;;;;;FALSO;;20;VERDADERO;735;Metro Bilbao;Metro Bilbao;;;FALSO;;FALSO;0
771;Project 2007 Gr. 2;04-mar-13;29-mar-13;;;;;;FALSO;;20;VERDADERO;736;Metro Bilbao;Metro Bilbao;;;FALSO;;FALSO;0
772;Project 2007;26-nov-12;11-dic-12;08:00;14:00;;En SSI;;FALSO;;50;VERDADERO;737;SSI;SSI;;Fran;FALSO;;FALSO;0
773;Excel 2007 Gr 1;28-nov-12;04-dic-12;;;;;;FALSO;;20;VERDADERO;738;SSI;SSI;;;FALSO;;FALSO;0
774;Excel 2007 Gr 2;28-nov-12;05-dic-12;;;;;;FALSO;;20;VERDADERO;739;SSI;SSI;;;FALSO;;FALSO;0
775;Excel 2007 Gr 3;17-dic-12;20-dic-12;;;;20 participantes 2 empresas (SSI + ..);;FALSO;;12;VERDADERO;740;SSI;SSI;;Pendiente;FALSO;;FALSO;0
776;Excel 2007 Avanzado;22-ene-13;07-feb-13;15:00;18:20;Excel 2007 Avanzado;;IU310;FALSO;Particular;20;VERDADERO;741;Ipartek;Hobetuz;100 % Subvencionado;Pendiente;FALSO;2;FALSO;25
777;Taller de Word Avanzado;18-mar-13;27-mar-13;15:15;18:15;Taller de Word Avanzado;;ERIU212;FALSO;Particular;12;VERDADERO;742;Ipartek;ERKIDE;;César;FALSO;20;FALSO;25
778;OpenOffice Writer. Creación de Documentos;04-mar-13;13-mar-13;15:15;18:15;OpenOffice Writer. Creación de Documentos;;ERIU721;FALSO;Particular;12;VERDADERO;743;Ipartek;ERKIDE;;César;FALSO;20;FALSO;25
779;Microsoft Excel 2007. Nivel medio;25-feb-13;07-mar-13;15:00;18:15;Microsoft Excel 2007. Nivel medio;;IU309;FALSO;Particular;20;VERDADERO;744;Ipartek;ERKIDE;;César;FALSO;20;FALSO;25
780;Microsoft Excel 2007 Avanzado;18-mar-13;25-mar-13;08:30;13:30;Microsoft Excel 2007 Avanzado;;IU310;FALSO;Particular;20;VERDADERO;745;Ipartek;ERKIDE;;César;FALSO;20;FALSO;25
781;Open Office Calc. Hojas de Cálculo;14-feb-13;27-feb-13;15:00;18:15;Open Office Calc. Hojas de Cálculo;;ERIU706;FALSO;Particular;20;VERDADERO;746;Ipartek;ERKIDE;;César;FALSO;20;FALSO;25
782;Open Office Calc. Hojas de Cálculo. Avanzado;18-mar-13;25-mar-13;08:30;13:30;Open Office Calc. Hojas de Cálculo. Avanzado;;ERIU707;FALSO;Particular;20;VERDADERO;747;Ipartek;ERKIDE;;César;FALSO;20;FALSO;25
783;Gestión de Bases de Datos. Microsoft Access 2007;15-feb-13;26-feb-13;08:30;13:30;Gestión de Bases de Datos. Microsoft Access 2007;;IU509;FALSO;Particular;20;VERDADERO;748;Ipartek;ERKIDE;;César;FALSO;20;FALSO;25
784;OpenOffice Base. Gestión de Bases de Datos;15-feb-13;26-feb-13;08:30;13:30;OpenOffice Base. Gestión de Bases de Datos;;ERIU708;FALSO;Particular;20;VERDADERO;749;Ipartek;ERKIDE;;César;FALSO;20;FALSO;25
785;Redes Sociales. Aplicación Empresarial Gr.1;19-mar-13;03-abr-13;08:30;13:30;Redes Sociales. Aplicación Empresarial;;ERIU609;FALSO;Particular;20;VERDADERO;750;Ipartek;ERKIDE;;Pendiente;FALSO;20;FALSO;38
786;Redes Sociales. Aplicación Empresarial Gr.2;16-abr-13;07-may-13;15:15;18:15;Redes Sociales. Aplicación Empresarial Gr.2;;ERIU609;FALSO;Particular;20;VERDADERO;751;Ipartek;ERKIDE;;Pendiente;FALSO;20;FALSO;38
787;Publicidad en Internet. Soluciones Google;05-jun-13;07-jun-13;08:30;13:30;Publicidad en Internet. Soluciones Google;;ERIU612;FALSO;Particular;10;VERDADERO;752;Ipartek;ERKIDE;;Ander;FALSO;20;FALSO;38
788;Planificación y Gestión de Proyectos. Project 2007;15-abr-13;29-abr-13;15:15;18:15;Planificación y Gestión de Proyectos. Project 2007;;IU705;FALSO;Particular;15;VERDADERO;753;Ipartek;ERKIDE;;Ander;FALSO;20;FALSO;47
789;Presentaciones Eficaces. PowerPoint 2007;07-may-13;16-may-13;15:15;18:15;Presentaciones Eficaces. PowerPoint 2007;;IU400;FALSO;Particular;12;VERDADERO;754;Ipartek;ERKIDE;;César;FALSO;20;FALSO;25
790;OpenOffice Impress. Presentaciones eficaces;07-may-13;16-may-13;15:15;18:15;OpenOffice Impress. Presentaciones eficaces;;ERIU709;FALSO;Particular;12;VERDADERO;755;Ipartek;ERKIDE;;César;FALSO;20;FALSO;25
791;Microsoft Excel 2007 Avanzado - Online  (T);08-abr-13;03-may-13;;;Microsoft Excel 2007 Avanzado - Online (Tutorizado);Tutorías: 15:30 - 17:30;ERIU312;FALSO;Particular;16;VERDADERO;756;Campus Virtual  (T);ERKIDE;;;FALSO;20;VERDADERO;25
792;Microsoft Excel 2007 Experto - Online  (T);06-may-13;07-jun-13;;;Microsoft Excel 2007 Experto - Online (Tutorizado);;ERIU311;FALSO;Particular;24;VERDADERO;757;Campus Virtual  (T);ERKIDE;;;FALSO;20;VERDADERO;25
793;Microsoft Access 2007 - Online (T);18-feb-13;22-mar-13;;;Microsoft Access 2007 - Online (Tutorizado);;ERIU711;FALSO;Particular;18;VERDADERO;758;Campus Virtual  (T);ERKIDE;;;FALSO;20;VERDADERO;25
794;Microsot Access 2007 Avanzado - Online (T);06-may-13;07-jun-13;;;Microsot Access 2007 Avanzado - Online (Tutorizado);Tutorías: 15:30 - 17:30;ERIU712;FALSO;Particular;19;VERDADERO;759;Campus Virtual  (T);ERKIDE;;;FALSO;20;VERDADERO;25
795;Microsoft Project 2010 - Online (T);15-abr-13;31-may-13;;;Microsoft Project 2010 - Online (Tutorizado);Tutorías: 15:30 - 17:30;ERIU713;FALSO;Particular;30;VERDADERO;760;Campus Virtual  (T);ERKIDE;;;FALSO;20;VERDADERO;47
796;Java SE - Online (T);08-abr-13;31-may-13;;;Java SE - Online (Tutorizado);Tutorías: 15:30 - 17:30;ERCI19;FALSO;Particular;40;VERDADERO;761;Campus Virtual (T);ERKIDE;;;FALSO;20;VERDADERO;28
797;Adobe Photoshop CS 4 Básico - Online Gr.1;01-mar-13;05-abr-13;;;Adobe Photoshop CS 4 Básico - Online;;ERDG111;FALSO;Particular;24;VERDADERO;762;Campus Virtual (NT);ERKIDE;;;FALSO;20;VERDADERO;24
798;Adobe Photoshop CS 4 Básico - Online;02-may-13;07-jun-13;;;Adobe Photoshop CS 4 Básico - Online;;ERDG111;FALSO;Particular;24;VERDADERO;763;Campus Virtual (NT);ERKIDE;;;FALSO;20;VERDADERO;24
799;Adobe Photoshop CS 4 Avanzado - Online (Gr.1);02-abr-13;17-may-13;;;Adobe Photoshop CS 4 Avanzado - Online;;ERDG112;FALSO;Particular;33;VERDADERO;764;Campus Virtual (NT);ERKIDE;;;FALSO;20;VERDADERO;24
800;Adobe Photoshop CS 4 Avanzado - Online(Gr2);03-jun-13;12-jul-13;;;Adobe Photoshop CS 4 Avanzado - Online;;ERDG112;FALSO;Particular;33;VERDADERO;765;Campus Virtual (NT);ERKIDE;;;FALSO;20;VERDADERO;24
801;Windows Server 2003 Standard Edition - Online;01-mar-13;15-abr-13;;;Windows Server 2003 Standard Edition - Online;;ERIU109;FALSO;Particular;30;VERDADERO;766;Campus Virtual (NT);ERKIDE;;;FALSO;20;VERDADERO;31
802;Microsoft SQL Server 2005 - Online;01-mar-13;30-abr-13;;;Microsoft SQL Server 2005 - Online;;ERCI18;FALSO;Particular;41;VERDADERO;767;Campus Virtual (NT);ERKIDE;;;FALSO;20;VERDADERO;28
803;Linux Básico - Online;01-mar-13;15-abr-13;;;Linux Básico - Online;;ERO328;FALSO;Particular;26;VERDADERO;768;Campus Virtual (NT);ERKIDE;;;FALSO;20;VERDADERO;31
804;Linux Avanzado - Online;02-may-13;31-may-13;;;Linux Avanzado - Online;;ERO331;FALSO;Particular;10;VERDADERO;769;Campus Virtual (NT);ERKIDE;;;FALSO;20;VERDADERO;31
805;Programación páginas web con ASP .NET - Online;01-mar-13;17-may-13;;;Programación páginas web con ASP .NET - Online;;ERCI17;FALSO;Particular;64;VERDADERO;770;Campus Virtual (NT);ERKIDE;;;FALSO;20;VERDADERO;28
806;Programación páginas web con PHP - Online;01-mar-13;17-may-13;;;Programación páginas web con PHP - Online;;ERCI16;FALSO;Particular;64;VERDADERO;771;Campus Virtual (NT);ERKIDE;;;FALSO;20;VERDADERO;28
807;Marketing Digital - Online;08-abr-13;10-may-13;;;Marketing Digital - Online;;ERIU714;FALSO;Particular;20;VERDADERO;772;Campus Virtual (NT);ERKIDE;;;FALSO;20;VERDADERO;38
808;Firma y Facturación Electrónica – Online;08-abr-13;10-may-13;;;Firma y Facturación Electrónica – Online;;ERIU715;FALSO;Particular;20;VERDADERO;773;Campus Virtual (NT);ERKIDE;;;FALSO;20;VERDADERO;29
809;Estrategias efectivas de E-mail Marketing – Online;08-abr-13;10-may-13;;;Estrategias efectivas de E-mail Marketing – Online;;ERIU716;FALSO;Particular;20;VERDADERO;774;Campus Virtual (NT);ERKIDE;;;FALSO;20;VERDADERO;38
810;Soluciones TICS para la gest. de clientes - Online;02-may-13;07-jun-13;;;Soluciones TICS para la gest. de clientes - Online;;ERIU717;FALSO;Particular;25;VERDADERO;775;Campus Virtual (NT);ERKIDE;;;FALSO;20;VERDADERO;29
811;Comercio electrónico para Pymes – Online;02-may-13;07-jun-13;;;Comercio electrónico para Pymes – Online;;ERIU718;FALSO;Particular;20;VERDADERO;776;Campus Virtual (NT);ERKIDE;;;FALSO;20;VERDADERO;38
812;Comunicación en los medios Sociales – Online;02-may-13;07-jun-13;;;Comunicación en los medios Sociales – Online;;ERIU719;FALSO;Particular;15;VERDADERO;777;Campus Virtual (NT);ERKIDE;;;FALSO;20;VERDADERO;38
813;Publicidad en Internet - Online;02-may-13;07-jun-13;;;Publicidad en Internet - Online;;ERIU720;FALSO;Particular;20;VERDADERO;778;Campus Virtual (NT);ERKIDE;;;FALSO;20;VERDADERO;38
814;OpenOffice Calc. Hojas de Calculo;;;;;OpenOffice Calc. Hojas de Calculo;;ERIU706;FALSO;Empresa;20;FALSO;0;;;;;FALSO;;FALSO;0
815;OpenOffice Calc. Hojas de Calculo. Nivel avanzado;;;;;OpenOffice Calc. Hojas de Calculo. Nivel avanzado;;ERIU707;FALSO;Empresa;20;FALSO;0;;;;;FALSO;;FALSO;0
816;OpenOffice Base. Gestión de Bases de Datos;;;;;OpenOffice Base. Gestión de Bases de Datos;;ERIU708;FALSO;Empresa;20;FALSO;0;;;;;FALSO;;FALSO;0
817;Openoffice Impress. Presentaciones Eficaces;;;;;Openoffice Impress. Presentaciones Eficaces;;ERIU709;FALSO;Empresa;12;FALSO;0;;;;;FALSO;;FALSO;0
818;Microsoft Access 2007 - Online;;;;;Microsoft Access 2007 - Online;;ERIU711;FALSO;Empresa;18;FALSO;0;;;;;FALSO;;FALSO;0
819;Microsoft Access 2007: Avanzado - Online;;;;;Microsoft Access 2007: Avanzado - Online;;ERIU712;FALSO;Empresa;19;FALSO;0;;;;;FALSO;;FALSO;0
820;Microsoft Project 2010. Online;;;;;Microsoft Project 2010. Online;;ERIU713;FALSO;Empresa;30;FALSO;0;;;;;FALSO;;FALSO;0
821;Marketing Digital - Online;;;;;Marketing Digital - Online;;ERIU714;FALSO;Empresa;20;FALSO;0;;;;;FALSO;;FALSO;0
823;Estrategias Efectivas de E-mail Marketing - Online;;;;;Estrategias Efectivas de E-mail Marketing - Online;;ERIU716;FALSO;Empresa;20;FALSO;0;;;;;FALSO;;FALSO;0
824;Soluciones Tics para la Gestión de Clientes - Online;;;;;Soluciones Tics para la Gestión de Clientes - Online;;ERIU717;FALSO;Empresa;25;FALSO;0;;;;;FALSO;;VERDADERO;39
825;Comercio Electrónico para Pymes - Online;;;;;Comercio Electrónico para Pymes - Online;;ERIU718;FALSO;Empresa;20;FALSO;0;;;;;FALSO;;FALSO;0
826;Comunicación en los Medios Sociales - Online;;;;;Comunicación en los Medios Sociales - Online;;ERIU719;FALSO;Empresa;15;FALSO;0;;;;;FALSO;;FALSO;0
827;Publicidad en Internet - Online;;;;;Publicidad en Internet - Online;;ERIU720;FALSO;Empresa;20;FALSO;0;;;;;FALSO;;FALSO;0
828;Excel 2007 Avanzado Gr.1;28-ene-13;20-feb-13;15:30;18:00;;;;FALSO;;20;VERDADERO;779;Indumetal;Indumetal;;César;FALSO;;FALSO;0
829;Excel 2007 Avanzado Gr.2;29-ene-13;21-feb-13;15:30;18:00;;;;FALSO;;20;VERDADERO;780;Indumetal;Indumetal;;César;FALSO;;FALSO;0
830;Excel 2007 Avanzado;05-mar-13;21-mar-13;15:00;18:20;Excel 2007 Avanzado;;IU310;FALSO;Particular;20;VERDADERO;781;Hobetuz;Hobetuz;;César;FALSO;2;FALSO;25
832;Firma y Facturación Electrónica - Online;;;;;Firma y Facturación Electrónica - Online;;ERIU715;FALSO;Empresa;20;FALSO;0;;;;;FALSO;;FALSO;0
833;Openoffice Writer. Creación de Documentos;;;;;Openoffice Writer. Creación de Documentos;;ERIU721;FALSO;Empresa;12;FALSO;0;;;;;FALSO;;FALSO;0
834;Construcción de páginas WEB;;;;;Construcción de páginas WEB;;UF1302;FALSO;Empresa;80;FALSO;0;;;;;FALSO;;FALSO;0
835;UF1302 - Construcción de páginas WEB;04-mar-13;05-abr-13;08:30;13:30;UF1302-Construcción de páginas WEB;;UF1302;FALSO;Particular;80;VERDADERO;782;Hobetuz Modular;Hobetuz Modular;100 % Subvencionado para trabajadores;Ander;FALSO;23;FALSO;28
836;Microsoft Access 2003;18-feb-13;28-feb-13;08:00;09:00;;;;FALSO;;10;VERDADERO;783;Bilbo Zaharra;Bilbo Zaharra;;Yolanda;FALSO;;FALSO;0
837;Resolución prevencion de problemas con el pc;18-feb-13;25-feb-13;09:00;10:00;;;;FALSO;;6;VERDADERO;784;Bilbo Zaharra;Bilbo Zaharra;;Yolanda;FALSO;;FALSO;0
838;Excel 2003 - Nivel Básico;08-abr-13;12-abr-13;09:00;13:00;;Hay que llevar equipos;;FALSO;;20;VERDADERO;785;Maier;Maier;;César;FALSO;;FALSO;0
839;Excel 2003 - Nivel Básico (Grupo 2);08-abr-13;12-abr-13;14:00;18:00;;;;FALSO;;20;VERDADERO;786;Maier;Maier;;César;FALSO;;FALSO;0
840;Excel 2003 - Nivel Avanzado;15-abr-13;18-abr-13;09:00;13:00;;;;FALSO;;15;VERDADERO;787;Maier;Maier;;César;FALSO;;FALSO;0
841;Las TIC´s en la prestación de servicios (Grupo 1);20-may-13;24-may-13;08:30;13:30;;Imparte Formador Ipartek;;FALSO;;25;VERDADERO;788;SSI;SSI;;Pendiente;FALSO;;FALSO;0
842;Las TIC´s en la prestación de servicios (Grupo 2);20-may-13;24-may-13;08:30;13:30;;Imparte Formador SSI;;FALSO;;25;VERDADERO;789;SSI;SSI;;Pendiente;FALSO;;FALSO;0
843;Las TIC´s en la prestación de servicios (Grupo 3);20-may-13;27-may-13;15:00;20:00;;Imparte Formador Ipartek;;FALSO;;25;VERDADERO;790;SSI;SSI;;Pendiente;FALSO;;FALSO;0
844;Las TIC´s en la prestación de servicios (Grupo 4);20-may-13;27-may-13;15:00;20:00;;Iparte Formador SSI;;FALSO;;25;VERDADERO;791;SSI;SSI;;Pendiente;FALSO;;FALSO;0
845;UF1289 - Diseño elementos software;04-mar-13;05-abr-13;08:30;13:30;JAVA;;UF1289;FALSO;Particular;90;VERDADERO;792;Ipartek;Hobetuz Modular;100 % Subvencionado para trabajadores;Pendiente;FALSO;23;FALSO;28
846;UF1290 - Impl Int de elem Soft  Basadas en comp;08-abr-13;06-may-13;08:30;13:30;JAVA II;;UF1290;FALSO;Particular;90;VERDADERO;795;IPARTEK;Hobetuz Modular;;Pendiente;FALSO;23;FALSO;28
847;UF1291 - Desplie. y puesta en func. de compon Soft;03-may-13;10-may-13;08:30;13:30;JAVA III;;;FALSO;Particular;30;VERDADERO;796;Hobetuz Modular;Hobetuz Modular;100 % Subvencionado para trabajadores;Ander;FALSO;23;FALSO;28
848;Excel 2007 Avanzado Gr.1;15-abr-13;13-may-13;15:30;18:00;;;;FALSO;;20;VERDADERO;797;Indumetal;Indumetal;;César;FALSO;;FALSO;0
849;Excel 2007 Avanzado Gr.2;15-abr-13;09-may-13;15:30;18:00;;;;FALSO;;20;VERDADERO;798;Indumetal;Indumetal;;César;FALSO;;FALSO;0
850;Administrativos (Construcción);;;;;Administrativos (Construcción);;GC01;FALSO;Empresa;20;FALSO;0;;;;;FALSO;;FALSO;45
851;Albañilería  (Construcción);;;;;Albañilería  (Construcción);;GC02;VERDADERO;Empresa;20;FALSO;0;;;;;VERDADERO;;FALSO;0
852;Formación inicial aula permanente  (Construcción);;;;;Formación inicial aula permanente  (Construcción);;GC03;VERDADERO;Empresa;8;FALSO;0;;;;;VERDADERO;;FALSO;0
853;Cantería (Construcción);;;;;Cantería (Construcción);;GC04;VERDADERO;Empresa;20;FALSO;0;;;;;VERDADERO;;FALSO;0
854;Demolición y Rehabilitación (Construcción);;;;;Demolición y Rehabilitación (Construcción);;GC05;VERDADERO;Empresa;20;FALSO;0;;;;;VERDADERO;;FALSO;0
855;Electricidad  (Construcción);;;;;Electricidad  (Construcción);;GC06;VERDADERO;Empresa;20;FALSO;0;;;;;VERDADERO;;FALSO;0
856;Encofrados  (Construcción);;;;;Encofrados  (Construcción);;GC07;VERDADERO;Empresa;20;FALSO;0;;;;;VERDADERO;;FALSO;0
857;Ferrallado (Construcción);;;;;Ferrallado (Construcción);;GC08;VERDADERO;Empresa;20;FALSO;0;;;;;VERDADERO;;FALSO;0
858;Fontanería (Construcción);;;;;Fontanería (Construcción);;GC09;VERDADERO;Empresa;20;FALSO;0;;;;;VERDADERO;;FALSO;0
859;Gerentes Construcción;;;;;Gerentes Construcción;;GC10;VERDADERO;Empresa;10;FALSO;0;;;;;VERDADERO;;FALSO;0
860;Mandos Intermedios  (Construcción);;;;;Mandos Intermedios  (Construcción);;GC11;VERDADERO;Empresa;20;FALSO;0;;;;;VERDADERO;;FALSO;0
861;Operadores de vehículos y maq. movimiento de tierras (Construcción);;;;;Operadores de vehículos y maq. movimiento de tierras (Construcción);;GC12;VERDADERO;Empresa;20;FALSO;0;;;;;VERDADERO;;FALSO;0
862;Formación de NIVEL BÁSICO de prev. en la construcción;;;;;Formación de NIVEL BÁSICO de prev. en la construcción;;GC13;VERDADERO;Empresa;60;FALSO;0;;;;;VERDADERO;;FALSO;0
863;Operador de aparatos elevadores  (Construcción);;;;;Operador de aparatos elevadores  (Construcción);;GC14;VERDADERO;Empresa;20;FALSO;0;;;;;VERDADERO;;FALSO;0
864;Operador de equipos manuales  (Construcción);;;;;Operador de equipos manuales  (Construcción);;GC15;FALSO;Empresa;20;FALSO;0;;;;;VERDADERO;;FALSO;29
865;Pintura  (Construcción);;;;;Pintura  (Construcción);;GC17;VERDADERO;Empresa;20;FALSO;0;;;;;VERDADERO;;FALSO;0
866;Responsables de obra y técnicos de ejecución  (Construcción);;;;;Responsables de obra y técnicos de ejecución  (Construcción);;GC18;VERDADERO;Empresa;20;FALSO;0;;;;;VERDADERO;;FALSO;0
867;Revestimiento de yeso  (Construcción);;;;;Revestimiento de yeso  (Construcción);;GC19;VERDADERO;Empresa;20;FALSO;0;;;;;VERDADERO;;FALSO;0
868;Solados y alicatados  (Construcción);;;;;Solados y alicatados  (Construcción);;GC20;VERDADERO;Empresa;20;FALSO;0;;;;;VERDADERO;;FALSO;0
869;Administrativos (Metal);;;;;Administrativos (Metal);;GM01;FALSO;Empresa;20;FALSO;0;;;;;FALSO;;FALSO;0
870;Instalación de ascensores  (Metal);;;;;Instalación de ascensores  (Metal);;GM02;FALSO;Empresa;20;FALSO;0;;;;;FALSO;;FALSO;0
871;Directivos metal;;;;;Directivos metal;;GM03;FALSO;Empresa;10;FALSO;0;;;;;FALSO;;FALSO;0
872;Electricidad: montaje y mantenimiento de instalaciones de alta tensión y baja tensión  (Metal);;;;;Electricidad: montaje y mantenimiento de instalaciones de alta tensión y baja tensión  (Metal);;GM04;FALSO;Empresa;20;FALSO;0;;;;;FALSO;;FALSO;0
873;Ferrallado (Metal);;;;;Ferrallado (Metal);;GM05;FALSO;Empresa;20;FALSO;0;;;;;FALSO;;FALSO;0
